_key,league,date,reason,year
2023|LCK|ESPORTSTMNT03_3089931,LCK,2023-01-27 09:05:44,eligible,2023
2023|LCK|ESPORTSTMNT03_3090868,LCK,2023-01-27 09:52:27,eligible,2023
2023|LCK|ESPORTSTMNT03_3091907,LCK,2023-01-27 11:28:00,eligible,2023
2023|LCK|ESPORTSTMNT03_3090903,LCK,2023-01-27 12:22:09,eligible,2023
2023|LCK|ESPORTSTMNT03_3093250,LCK,2023-01-28 06:06:48,eligible,2023
2023|LCK|ESPORTSTMNT03_3093271,LCK,2023-01-28 07:05:17,eligible,2023
2023|LCK|ESPORTSTMNT03_3094238,LCK,2023-01-28 08:03:32,eligible,2023
2023|LCK|ESPORTSTMNT03_3092329,LCK,2023-01-28 09:37:27,eligible,2023
2023|LCK|ESPORTSTMNT03_3092334,LCK,2023-01-28 10:32:12,eligible,2023
2023|LCK|ESPORTSTMNT03_3094264,LCK,2023-01-28 11:44:05,eligible,2023
2023|LCK|ESPORTSTMNT03_3093537,LCK,2023-01-29 06:05:44,eligible,2023
2023|LCK|ESPORTSTMNT03_3093557,LCK,2023-01-29 07:06:17,eligible,2023
2023|LCK|ESPORTSTMNT03_3094541,LCK,2023-01-29 08:07:58,eligible,2023
2023|LCK|ESPORTSTMNT03_3092604,LCK,2023-01-29 09:46:45,eligible,2023
2023|LCK|ESPORTSTMNT03_3093593,LCK,2023-01-29 10:53:20,eligible,2023
2023|LCK|ESPORTSTMNT03_3097664,LCK,2023-02-01 08:07:44,eligible,2023
2023|LCK|ESPORTSTMNT03_3096700,LCK,2023-02-01 09:00:30,eligible,2023
2023|LCK|ESPORTSTMNT03_3095781,LCK,2023-02-01 10:36:55,eligible,2023
2023|LCK|ESPORTSTMNT03_3096742,LCK,2023-02-01 11:35:56,eligible,2023
2023|LCK|ESPORTSTMNT03_3098196,LCK,2023-02-02 08:06:47,eligible,2023
2023|LCK|ESPORTSTMNT03_3099119,LCK,2023-02-02 09:01:40,eligible,2023
2023|LCK|ESPORTSTMNT03_3098225,LCK,2023-02-02 09:50:35,eligible,2023
2023|LCK|ESPORTSTMNT03_3098229,LCK,2023-02-02 11:23:16,eligible,2023
2023|LCK|ESPORTSTMNT03_3100173,LCK,2023-02-02 12:29:26,eligible,2023
2023|LCK|ESPORTSTMNT03_3098275,LCK,2023-02-02 13:31:50,eligible,2023
2023|LCK|ESPORTSTMNT03_3098573,LCK,2023-02-03 08:06:08,eligible,2023
2023|LCK|ESPORTSTMNT03_3099542,LCK,2023-02-03 09:03:36,eligible,2023
2023|LCK|ESPORTSTMNT03_3098646,LCK,2023-02-03 10:36:21,eligible,2023
2023|LCK|ESPORTSTMNT03_3100615,LCK,2023-02-03 11:33:43,eligible,2023
2023|LCK|ESPORTSTMNT03_3099594,LCK,2023-02-03 12:32:21,eligible,2023
2023|LCK|ESPORTSTMNT03_3100826,LCK,2023-02-04 06:07:00,eligible,2023
2023|LCK|ESPORTSTMNT03_3100863,LCK,2023-02-04 07:07:24,eligible,2023
2023|LCK|ESPORTSTMNT03_3098932,LCK,2023-02-04 07:53:01,eligible,2023
2023|LCK|ESPORTSTMNT03_3098936,LCK,2023-02-04 09:39:18,eligible,2023
2023|LCK|ESPORTSTMNT03_3098971,LCK,2023-02-04 10:31:12,eligible,2023
2023|LCK|ESPORTSTMNT03_3098980,LCK,2023-02-04 11:27:58,eligible,2023
2023|LCK|ESPORTSTMNT03_3099980,LCK,2023-02-05 06:08:54,eligible,2023
2023|LCK|ESPORTSTMNT03_3099998,LCK,2023-02-05 07:13:45,eligible,2023
2023|LCK|ESPORTSTMNT03_3103007,LCK,2023-02-05 08:48:10,eligible,2023
2023|LCK|ESPORTSTMNT03_3103038,LCK,2023-02-05 09:44:37,eligible,2023
2023|LCK|ESPORTSTMNT03_3102090,LCK,2023-02-05 10:44:56,eligible,2023
2023|LCK|ESPORTSTMNT01_3304845,LCK,2023-02-08 08:06:49,eligible,2023
2023|LCK|ESPORTSTMNT01_3303961,LCK,2023-02-08 09:07:58,eligible,2023
2023|LCK|ESPORTSTMNT01_3305848,LCK,2023-02-08 10:00:15,eligible,2023
2023|LCK|ESPORTSTMNT01_3304899,LCK,2023-02-08 11:36:31,eligible,2023
2023|LCK|ESPORTSTMNT01_3304926,LCK,2023-02-08 12:32:16,eligible,2023
2023|LCK|ESPORTSTMNT01_3306459,LCK,2023-02-09 08:08:59,eligible,2023
2023|LCK|ESPORTSTMNT01_3308368,LCK,2023-02-09 09:09:41,eligible,2023
2023|LCK|ESPORTSTMNT01_3308372,LCK,2023-02-09 10:03:46,eligible,2023
2023|LCK|ESPORTSTMNT01_3308381,LCK,2023-02-09 11:42:33,eligible,2023
2023|LCK|ESPORTSTMNT01_3306514,LCK,2023-02-09 12:36:54,eligible,2023
2023|LCK|ESPORTSTMNT01_3309028,LCK,2023-02-10 08:07:07,eligible,2023
2023|LCK|ESPORTSTMNT01_3309043,LCK,2023-02-10 09:01:42,eligible,2023
2023|LCK|ESPORTSTMNT01_3308953,LCK,2023-02-10 10:00:13,eligible,2023
2023|LCK|ESPORTSTMNT01_3309058,LCK,2023-02-10 11:30:21,eligible,2023
2023|LCK|ESPORTSTMNT01_3309094,LCK,2023-02-10 12:23:47,eligible,2023
2023|LCK|ESPORTSTMNT01_3311011,LCK,2023-02-10 13:14:08,eligible,2023
2023|LCK|ESPORTSTMNT01_3310502,LCK,2023-02-11 06:09:24,eligible,2023
2023|LCK|ESPORTSTMNT01_3311520,LCK,2023-02-11 07:02:56,eligible,2023
2023|LCK|ESPORTSTMNT01_3310542,LCK,2023-02-11 08:37:24,eligible,2023
2023|LCK|ESPORTSTMNT01_3310561,LCK,2023-02-11 09:27:12,eligible,2023
2023|LCK|ESPORTSTMNT01_3309624,LCK,2023-02-11 10:22:31,eligible,2023
2023|LCK|ESPORTSTMNT01_3309955,LCK,2023-02-12 06:08:24,eligible,2023
2023|LCK|ESPORTSTMNT01_3311892,LCK,2023-02-12 07:08:38,eligible,2023
2023|LCK|ESPORTSTMNT01_3310923,LCK,2023-02-12 08:46:43,eligible,2023
2023|LCK|ESPORTSTMNT01_3309997,LCK,2023-02-12 09:43:50,eligible,2023
2023|LCK|ESPORTSTMNT02_3148631,LCK,2023-02-15 08:07:36,eligible,2023
2023|LCK|ESPORTSTMNT02_3150633,LCK,2023-02-15 08:57:15,eligible,2023
2023|LCK|ESPORTSTMNT02_3150637,LCK,2023-02-15 10:37:15,eligible,2023
2023|LCK|ESPORTSTMNT02_3148704,LCK,2023-02-15 11:39:14,eligible,2023
2023|LCK|ESPORTSTMNT02_3149952,LCK,2023-02-16 08:07:26,eligible,2023
2023|LCK|ESPORTSTMNT02_3150955,LCK,2023-02-16 09:01:44,eligible,2023
2023|LCK|ESPORTSTMNT02_3150959,LCK,2023-02-16 10:37:30,eligible,2023
2023|LCK|ESPORTSTMNT02_3151024,LCK,2023-02-16 11:29:39,eligible,2023
2023|LCK|ESPORTSTMNT02_3148999,LCK,2023-02-16 12:27:12,eligible,2023
2023|LCK|ESPORTSTMNT02_3151319,LCK,2023-02-17 08:07:04,eligible,2023
2023|LCK|ESPORTSTMNT02_3151356,LCK,2023-02-17 08:58:00,eligible,2023
2023|LCK|ESPORTSTMNT02_3152336,LCK,2023-02-17 09:45:24,eligible,2023
2023|LCK|ESPORTSTMNT02_3151375,LCK,2023-02-17 11:26:52,eligible,2023
2023|LCK|ESPORTSTMNT02_3151399,LCK,2023-02-17 12:23:32,eligible,2023
2023|LCK|ESPORTSTMNT02_3151678,LCK,2023-02-18 06:07:18,eligible,2023
2023|LCK|ESPORTSTMNT02_3153683,LCK,2023-02-18 07:00:03,eligible,2023
2023|LCK|ESPORTSTMNT02_3152651,LCK,2023-02-18 08:01:44,eligible,2023
2023|LCK|ESPORTSTMNT02_3151708,LCK,2023-02-18 09:52:41,eligible,2023
2023|LCK|ESPORTSTMNT02_3151734,LCK,2023-02-18 10:43:03,eligible,2023
2023|LCK|ESPORTSTMNT02_3154050,LCK,2023-02-19 06:06:35,eligible,2023
2023|LCK|ESPORTSTMNT02_3156036,LCK,2023-02-19 07:06:40,eligible,2023
2023|LCK|ESPORTSTMNT02_3155063,LCK,2023-02-19 07:56:46,eligible,2023
2023|LCK|ESPORTSTMNT02_3154086,LCK,2023-02-19 09:47:08,eligible,2023
2023|LCK|ESPORTSTMNT02_3156083,LCK,2023-02-19 10:42:38,eligible,2023
2023|LCK|ESPORTSTMNT02_3158638,LCK,2023-02-22 08:05:57,eligible,2023
2023|LCK|ESPORTSTMNT02_3157736,LCK,2023-02-22 08:56:06,eligible,2023
2023|LCK|ESPORTSTMNT02_3159649,LCK,2023-02-22 10:42:52,eligible,2023
2023|LCK|ESPORTSTMNT02_3158788,LCK,2023-02-22 11:34:07,eligible,2023
2023|LCK|ESPORTSTMNT02_3161272,LCK,2023-02-23 08:07:00,eligible,2023
2023|LCK|ESPORTSTMNT02_3161348,LCK,2023-02-23 09:05:46,eligible,2023
2023|LCK|ESPORTSTMNT02_3160419,LCK,2023-02-23 10:09:54,eligible,2023
2023|LCK|ESPORTSTMNT02_3161391,LCK,2023-02-23 11:40:43,eligible,2023
2023|LCK|ESPORTSTMNT02_3162355,LCK,2023-02-23 12:33:48,eligible,2023
2023|LCK|ESPORTSTMNT02_3160953,LCK,2023-02-24 08:07:08,eligible,2023
2023|LCK|ESPORTSTMNT02_3160975,LCK,2023-02-24 08:55:10,eligible,2023
2023|LCK|ESPORTSTMNT02_3160991,LCK,2023-02-24 10:36:34,eligible,2023
2023|LCK|ESPORTSTMNT02_3163043,LCK,2023-02-24 11:35:14,eligible,2023
2023|LCK|ESPORTSTMNT02_3163421,LCK,2023-02-25 06:04:50,eligible,2023
2023|LCK|ESPORTSTMNT02_3164423,LCK,2023-02-25 06:51:15,eligible,2023
2023|LCK|ESPORTSTMNT02_3163473,LCK,2023-02-25 08:37:37,eligible,2023
2023|LCK|ESPORTSTMNT02_3164479,LCK,2023-02-25 09:52:22,eligible,2023
2023|LCK|ESPORTSTMNT02_3163529,LCK,2023-02-25 10:55:00,eligible,2023
2023|LCK|ESPORTSTMNT02_3165696,LCK,2023-02-26 06:05:19,eligible,2023
2023|LCK|ESPORTSTMNT02_3164832,LCK,2023-02-26 07:12:34,eligible,2023
2023|LCK|ESPORTSTMNT02_3163849,LCK,2023-02-26 08:06:25,eligible,2023
2023|LCK|ESPORTSTMNT02_3163865,LCK,2023-02-26 10:00:46,eligible,2023
2023|LCK|ESPORTSTMNT02_3164896,LCK,2023-02-26 10:52:00,eligible,2023
2023|LCK|ESPORTSTMNT03_3111569,LCK,2023-03-01 08:06:31,eligible,2023
2023|LCK|ESPORTSTMNT03_3113604,LCK,2023-03-01 08:52:37,eligible,2023
2023|LCK|ESPORTSTMNT03_3111606,LCK,2023-03-01 10:36:49,eligible,2023
2023|LCK|ESPORTSTMNT03_3111641,LCK,2023-03-01 11:23:23,eligible,2023
2023|LCK|ESPORTSTMNT03_3112838,LCK,2023-03-02 08:08:30,eligible,2023
2023|LCK|ESPORTSTMNT03_3111908,LCK,2023-03-02 09:09:33,eligible,2023
2023|LCK|ESPORTSTMNT03_3113903,LCK,2023-03-02 09:59:57,eligible,2023
2023|LCK|ESPORTSTMNT03_3113908,LCK,2023-03-02 11:46:10,eligible,2023
2023|LCK|ESPORTSTMNT03_3112906,LCK,2023-03-02 12:33:34,eligible,2023
2023|LCK|ESPORTSTMNT03_3115239,LCK,2023-03-03 08:08:03,eligible,2023
2023|LCK|ESPORTSTMNT03_3116248,LCK,2023-03-03 09:00:14,eligible,2023
2023|LCK|ESPORTSTMNT03_3116266,LCK,2023-03-03 10:11:24,eligible,2023
2023|LCK|ESPORTSTMNT03_3116279,LCK,2023-03-03 11:53:29,eligible,2023
2023|LCK|ESPORTSTMNT03_3115330,LCK,2023-03-03 12:37:36,eligible,2023
2023|LCK|ESPORTSTMNT03_3115657,LCK,2023-03-04 06:07:14,eligible,2023
2023|LCK|ESPORTSTMNT03_3116666,LCK,2023-03-04 07:05:17,eligible,2023
2023|LCK|ESPORTSTMNT03_3116676,LCK,2023-03-04 08:46:59,eligible,2023
2023|LCK|ESPORTSTMNT03_3114711,LCK,2023-03-04 09:41:39,eligible,2023
2023|LCK|ESPORTSTMNT03_3116711,LCK,2023-03-04 10:40:47,eligible,2023
2023|LCK|ESPORTSTMNT03_3117109,LCK,2023-03-05 06:09:08,eligible,2023
2023|LCK|ESPORTSTMNT03_3119106,LCK,2023-03-05 07:11:15,eligible,2023
2023|LCK|ESPORTSTMNT03_3117150,LCK,2023-03-05 08:45:20,eligible,2023
2023|LCK|ESPORTSTMNT03_3117167,LCK,2023-03-05 09:31:57,eligible,2023
2023|LCK|ESPORTSTMNT03_3121502,LCK,2023-03-08 08:06:24,eligible,2023
2023|LCK|ESPORTSTMNT03_3122530,LCK,2023-03-08 09:03:51,eligible,2023
2023|LCK|ESPORTSTMNT03_3122536,LCK,2023-03-08 09:58:31,eligible,2023
2023|LCK|ESPORTSTMNT03_3120564,LCK,2023-03-08 11:38:55,eligible,2023
2023|LCK|ESPORTSTMNT03_3122584,LCK,2023-03-08 12:37:13,eligible,2023
2023|LCK|ESPORTSTMNT03_3120628,LCK,2023-03-08 13:36:18,eligible,2023
2023|LCK|ESPORTSTMNT03_3123048,LCK,2023-03-09 08:07:52,eligible,2023
2023|LCK|ESPORTSTMNT03_3123081,LCK,2023-03-09 08:57:00,eligible,2023
2023|LCK|ESPORTSTMNT03_3124078,LCK,2023-03-09 10:37:42,eligible,2023
2023|LCK|ESPORTSTMNT03_3125134,LCK,2023-03-09 11:24:15,eligible,2023
2023|LCK|ESPORTSTMNT03_3124535,LCK,2023-03-10 08:07:01,eligible,2023
2023|LCK|ESPORTSTMNT03_3125587,LCK,2023-03-10 08:53:16,eligible,2023
2023|LCK|ESPORTSTMNT03_3125600,LCK,2023-03-10 10:36:32,eligible,2023
2023|LCK|ESPORTSTMNT03_3123651,LCK,2023-03-10 11:26:14,eligible,2023
2023|LCK|ESPORTSTMNT03_3127022,LCK,2023-03-11 06:14:39,eligible,2023
2023|LCK|ESPORTSTMNT03_3126034,LCK,2023-03-11 07:10:33,eligible,2023
2023|LCK|ESPORTSTMNT03_3128016,LCK,2023-03-11 07:59:19,eligible,2023
2023|LCK|ESPORTSTMNT03_3128023,LCK,2023-03-11 09:36:55,eligible,2023
2023|LCK|ESPORTSTMNT03_3126091,LCK,2023-03-11 10:39:59,eligible,2023
2023|LCK|ESPORTSTMNT03_3128073,LCK,2023-03-11 11:38:17,eligible,2023
2023|LCK|ESPORTSTMNT03_3127306,LCK,2023-03-12 06:05:48,eligible,2023
2023|LCK|ESPORTSTMNT03_3128324,LCK,2023-03-12 07:05:59,eligible,2023
2023|LCK|ESPORTSTMNT03_3127325,LCK,2023-03-12 07:53:30,eligible,2023
2023|LCK|ESPORTSTMNT03_3128333,LCK,2023-03-12 09:37:21,eligible,2023
2023|LCK|ESPORTSTMNT03_3127378,LCK,2023-03-12 10:30:20,eligible,2023
2023|LCK|ESPORTSTMNT03_3127386,LCK,2023-03-12 11:30:42,eligible,2023
2023|LCK|ESPORTSTMNT01_3325029,LCK,2023-03-15 08:05:46,eligible,2023
2023|LCK|ESPORTSTMNT01_3326046,LCK,2023-03-15 09:09:02,eligible,2023
2023|LCK|ESPORTSTMNT01_3325049,LCK,2023-03-15 10:02:48,eligible,2023
2023|LCK|ESPORTSTMNT01_3325060,LCK,2023-03-15 11:47:12,eligible,2023
2023|LCK|ESPORTSTMNT01_3326099,LCK,2023-03-15 12:39:19,eligible,2023
2023|LCK|ESPORTSTMNT01_3324334,LCK,2023-03-16 08:08:02,eligible,2023
2023|LCK|ESPORTSTMNT01_3325316,LCK,2023-03-16 08:57:49,eligible,2023
2023|LCK|ESPORTSTMNT01_3324352,LCK,2023-03-16 10:46:56,eligible,2023
2023|LCK|ESPORTSTMNT01_3325340,LCK,2023-03-16 11:36:58,eligible,2023
2023|LCK|ESPORTSTMNT01_3324628,LCK,2023-03-17 08:07:18,eligible,2023
2023|LCK|ESPORTSTMNT01_3324646,LCK,2023-03-17 09:05:28,eligible,2023
2023|LCK|ESPORTSTMNT01_3324649,LCK,2023-03-17 10:56:11,eligible,2023
2023|LCK|ESPORTSTMNT01_3325624,LCK,2023-03-17 11:53:02,eligible,2023
2023|LCK|ESPORTSTMNT01_3325832,LCK,2023-03-18 06:08:25,eligible,2023
2023|LCK|ESPORTSTMNT01_3325855,LCK,2023-03-18 07:00:48,eligible,2023
2023|LCK|ESPORTSTMNT01_3325862,LCK,2023-03-18 07:55:47,eligible,2023
2023|LCK|ESPORTSTMNT01_3324928,LCK,2023-03-18 09:58:08,eligible,2023
2023|LCK|ESPORTSTMNT01_3326924,LCK,2023-03-18 10:47:54,eligible,2023
2023|LCK|ESPORTSTMNT01_3327201,LCK,2023-03-19 06:07:14,eligible,2023
2023|LCK|ESPORTSTMNT01_3328186,LCK,2023-03-19 06:51:53,eligible,2023
2023|LCK|ESPORTSTMNT01_3328190,LCK,2023-03-19 08:36:23,eligible,2023
2023|LCK|ESPORTSTMNT01_3328205,LCK,2023-03-19 09:26:35,eligible,2023
2023|LCK|ESPORTSTMNT01_3330071,LCK,2023-03-22 08:04:32,eligible,2023
2023|LCK|ESPORTSTMNT01_3331073,LCK,2023-03-22 08:56:49,eligible,2023
2023|LCK|ESPORTSTMNT01_3331076,LCK,2023-03-22 09:48:07,eligible,2023
2023|LCK|ESPORTSTMNT01_3332065,LCK,2023-03-22 10:36:42,eligible,2023
2023|LCK|ESPORTSTMNT01_3332285,LCK,2023-03-23 08:05:12,eligible,2023
2023|LCK|ESPORTSTMNT01_3331293,LCK,2023-03-23 08:57:27,eligible,2023
2023|LCK|ESPORTSTMNT01_3332318,LCK,2023-03-23 09:50:54,eligible,2023
2023|LCK|ESPORTSTMNT01_3331318,LCK,2023-03-23 10:44:42,eligible,2023
2023|LCK|ESPORTSTMNT01_3332801,LCK,2023-03-25 06:08:58,eligible,2023
2023|LCK|ESPORTSTMNT01_3331791,LCK,2023-03-25 07:04:21,eligible,2023
2023|LCK|ESPORTSTMNT01_3331800,LCK,2023-03-25 08:04:16,eligible,2023
2023|LCK|ESPORTSTMNT01_3330869,LCK,2023-03-25 08:56:47,eligible,2023
2023|LCK|ESPORTSTMNT01_3331817,LCK,2023-03-25 09:56:48,eligible,2023
2023|LCK|ESPORTSTMNT01_3334067,LCK,2023-03-26 06:10:28,eligible,2023
2023|LCK|ESPORTSTMNT01_3333121,LCK,2023-03-26 07:03:01,eligible,2023
2023|LCK|ESPORTSTMNT01_3335064,LCK,2023-03-26 08:08:38,eligible,2023
2023|LCK|ESPORTSTMNT01_3334092,LCK,2023-03-26 08:59:05,eligible,2023
2023|LCK|ESPORTSTMNT01_3336792,LCK,2023-04-01 06:08:55,eligible,2023
2023|LCK|ESPORTSTMNT01_3338726,LCK,2023-04-01 07:09:18,eligible,2023
2023|LCK|ESPORTSTMNT01_3336831,LCK,2023-04-01 08:12:08,eligible,2023
2023|LCK|ESPORTSTMNT01_3336846,LCK,2023-04-01 09:19:36,eligible,2023
2023|LCK|ESPORTSTMNT01_3337944,LCK,2023-04-02 06:11:56,eligible,2023
2023|LCK|ESPORTSTMNT01_3339077,LCK,2023-04-02 07:16:20,eligible,2023
2023|LCK|ESPORTSTMNT01_3337979,LCK,2023-04-02 08:10:44,eligible,2023
2023|LCK|ESPORTSTMNT01_3339102,LCK,2023-04-02 09:15:29,eligible,2023
2023|LCK|ESPORTSTMNT01_3340970,LCK,2023-04-08 06:11:59,eligible,2023
2023|LCK|ESPORTSTMNT01_3340987,LCK,2023-04-08 07:08:46,eligible,2023
2023|LCK|ESPORTSTMNT01_3341983,LCK,2023-04-08 08:04:44,eligible,2023
2023|LCK|ESPORTSTMNT01_3341999,LCK,2023-04-08 09:03:49,eligible,2023
2023|LCK|ESPORTSTMNT01_3344120,LCK,2023-04-09 06:25:52,eligible,2023
2023|LCK|ESPORTSTMNT01_3344136,LCK,2023-04-09 07:28:38,eligible,2023
2023|LCK|ESPORTSTMNT01_3344140,LCK,2023-04-09 08:31:30,eligible,2023
2023|LCK|ESPORTSTMNT01_3344160,LCK,2023-04-09 09:26:59,eligible,2023
2023|LCK|ESPORTSTMNT03_3167508,LCK,2023-06-07 08:11:03,eligible,2023
2023|LCK|ESPORTSTMNT03_3165687,LCK,2023-06-07 09:09:21,eligible,2023
2023|LCK|ESPORTSTMNT03_3166614,LCK,2023-06-07 10:02:16,eligible,2023
2023|LCK|ESPORTSTMNT03_3166620,LCK,2023-06-07 11:39:10,eligible,2023
2023|LCK|ESPORTSTMNT03_3167593,LCK,2023-06-07 12:32:29,eligible,2023
2023|LCK|ESPORTSTMNT03_3167810,LCK,2023-06-08 08:13:34,eligible,2023
2023|LCK|ESPORTSTMNT03_3165973,LCK,2023-06-08 09:19:42,eligible,2023
2023|LCK|ESPORTSTMNT03_3165974,LCK,2023-06-08 11:00:48,eligible,2023
2023|LCK|ESPORTSTMNT03_3166917,LCK,2023-06-08 11:55:19,eligible,2023
2023|LCK|ESPORTSTMNT03_3166925,LCK,2023-06-08 12:57:27,eligible,2023
2023|LCK|ESPORTSTMNT03_3169046,LCK,2023-06-09 08:08:33,eligible,2023
2023|LCK|ESPORTSTMNT03_3170021,LCK,2023-06-09 08:55:34,eligible,2023
2023|LCK|ESPORTSTMNT03_3168164,LCK,2023-06-09 10:24:02,eligible,2023
2023|LCK|ESPORTSTMNT03_3168168,LCK,2023-06-09 11:58:35,eligible,2023
2023|LCK|ESPORTSTMNT03_3169092,LCK,2023-06-09 13:06:11,eligible,2023
2023|LCK|ESPORTSTMNT03_3170048,LCK,2023-06-09 13:52:09,eligible,2023
2023|LCK|ESPORTSTMNT03_3169206,LCK,2023-06-10 06:17:14,eligible,2023
2023|LCK|ESPORTSTMNT03_3168300,LCK,2023-06-10 07:08:07,eligible,2023
2023|LCK|ESPORTSTMNT03_3170167,LCK,2023-06-10 08:40:12,eligible,2023
2023|LCK|ESPORTSTMNT03_3169215,LCK,2023-06-10 09:36:18,eligible,2023
2023|LCK|ESPORTSTMNT03_3170239,LCK,2023-06-11 06:08:28,eligible,2023
2023|LCK|ESPORTSTMNT03_3170253,LCK,2023-06-11 06:53:02,eligible,2023
2023|LCK|ESPORTSTMNT03_3168381,LCK,2023-06-11 07:51:43,eligible,2023
2023|LCK|ESPORTSTMNT03_3170256,LCK,2023-06-11 09:43:01,eligible,2023
2023|LCK|ESPORTSTMNT03_3169305,LCK,2023-06-11 10:32:23,eligible,2023
2023|LCK|ESPORTSTMNT03_3170267,LCK,2023-06-11 11:26:09,eligible,2023
2023|LCK|ESPORTSTMNT01_3372029,LCK,2023-06-14 08:05:55,eligible,2023
2023|LCK|ESPORTSTMNT01_3373049,LCK,2023-06-14 08:51:34,eligible,2023
2023|LCK|ESPORTSTMNT01_3372092,LCK,2023-06-14 10:36:02,eligible,2023
2023|LCK|ESPORTSTMNT01_3373110,LCK,2023-06-14 11:35:21,eligible,2023
2023|LCK|ESPORTSTMNT01_3374638,LCK,2023-06-15 08:07:04,eligible,2023
2023|LCK|ESPORTSTMNT01_3372716,LCK,2023-06-15 09:10:31,eligible,2023
2023|LCK|ESPORTSTMNT01_3373726,LCK,2023-06-15 10:47:38,eligible,2023
2023|LCK|ESPORTSTMNT01_3372768,LCK,2023-06-15 11:39:01,eligible,2023
2023|LCK|ESPORTSTMNT01_3374742,LCK,2023-06-15 12:33:08,eligible,2023
2023|LCK|ESPORTSTMNT01_3376223,LCK,2023-06-16 08:06:45,eligible,2023
2023|LCK|ESPORTSTMNT01_3376253,LCK,2023-06-16 08:57:33,eligible,2023
2023|LCK|ESPORTSTMNT01_3375285,LCK,2023-06-16 10:37:48,eligible,2023
2023|LCK|ESPORTSTMNT01_3375321,LCK,2023-06-16 11:23:12,eligible,2023
2023|LCK|ESPORTSTMNT01_3375723,LCK,2023-06-17 06:08:14,eligible,2023
2023|LCK|ESPORTSTMNT01_3376707,LCK,2023-06-17 07:03:41,eligible,2023
2023|LCK|ESPORTSTMNT01_3378634,LCK,2023-06-17 08:56:41,eligible,2023
2023|LCK|ESPORTSTMNT01_3378674,LCK,2023-06-17 09:54:31,eligible,2023
2023|LCK|ESPORTSTMNT01_3379239,LCK,2023-06-18 06:06:42,eligible,2023
2023|LCK|ESPORTSTMNT01_3380253,LCK,2023-06-18 07:07:00,eligible,2023
2023|LCK|ESPORTSTMNT01_3380258,LCK,2023-06-18 08:38:09,eligible,2023
