candidate,seed,epoch,train_loss,validation_series_log_loss
reference_2025,44,77,0.6621049642562866,0.6832637478630578
reference_2025,44,78,0.6611005663871765,0.6833095065457789
reference_2025,44,79,0.6600942611694336,0.6834573313120174
reference_2025,44,80,0.6590774655342102,0.6836688561751135
reference_2025,44,81,0.6580650806427002,0.6838955053981666
reference_2025,44,82,0.6570553779602051,0.6841167649322026
reference_2025,44,83,0.6560466885566711,0.68434671185922
reference_2025,44,84,0.6550458073616028,0.6846246179462073
reference_2025,44,85,0.654053807258606,0.6849432260040572
reference_2025,44,86,0.6530755162239075,0.6853324948476789
reference_2025,44,87,0.6521135568618774,0.6858345684869234
reference_2025,44,88,0.6511712074279785,0.6864283534497692
reference_2025,44,89,0.6502493619918823,0.6871419901814685
reference_2025,44,90,0.6493512392044067,0.6879329573933699
reference_2025,44,91,0.6484836935997009,0.6887438412256952
reference_2025,44,92,0.6476518511772156,0.6895968726779773
reference_2025,44,93,0.6468579173088074,0.6905893912440394
reference_2025,44,94,0.6460937261581421,0.6916430083679135
reference_2025,44,95,0.6453608870506287,0.6927850152547295
reference_2025,44,96,0.6446655988693237,0.6940166566871435
reference_2025,44,97,0.6440091133117676,0.6953562590655957
reference_2025,44,98,0.6433923244476318,0.6967433041167529
reference_2025,44,99,0.6428158283233643,0.6981921219731968
reference_2025,44,100,0.6422790884971619,0.699678436061938
reference_2025,44,101,0.6417776346206665,0.7011922506373884
reference_2025,44,102,0.6413152813911438,0.7027370716462841
reference_2025,44,103,0.6408935785293579,0.7043032173146233
reference_2025,44,104,0.6405062675476074,0.7058566849947582
reference_2025,44,105,0.6401513814926147,0.7073965373573015
reference_2025,44,106,0.6398290395736694,0.7088989525563409
reference_2025,44,107,0.6395354270935059,0.7103626559147432
pooled_2023_2025,42,1,0.6993568539619446,0.689159832165809
pooled_2023_2025,42,2,0.6989369988441467,0.6892986745139216
pooled_2023_2025,42,3,0.6985231041908264,0.6894381772763002
pooled_2023_2025,42,4,0.6981111168861389,0.6896039661660915
pooled_2023_2025,42,5,0.6977043151855469,0.6897044138193189
pooled_2023_2025,42,6,0.6973043084144592,0.6896309245744819
pooled_2023_2025,42,7,0.6969138979911804,0.689597142093026
pooled_2023_2025,42,8,0.6965353488922119,0.6896662536097447
pooled_2023_2025,42,9,0.6961609721183777,0.6898437852429773
pooled_2023_2025,42,10,0.6957961916923523,0.690129946480061
pooled_2023_2025,42,11,0.6954485774040222,0.6904514018322974
pooled_2023_2025,42,12,0.695113480091095,0.6908494276258379
pooled_2023_2025,42,13,0.6947873830795288,0.6911146005858937
pooled_2023_2025,42,14,0.6944637894630432,0.6912834668400403
pooled_2023_2025,42,15,0.6941428184509277,0.6914408043752963
pooled_2023_2025,42,16,0.6938312649726868,0.6915771329554201
pooled_2023_2025,42,17,0.6935233473777771,0.6916185071056227
pooled_2023_2025,42,18,0.6932198405265808,0.6916133816715433
pooled_2023_2025,42,19,0.6929096579551697,0.6915509877537376
pooled_2023_2025,42,20,0.6925974488258362,0.6914401360277719
pooled_2023_2025,42,21,0.6922993063926697,0.6912933740599739
pooled_2023_2025,42,22,0.6920043230056763,0.6911508986480032
pooled_2023_2025,42,23,0.6917149424552917,0.6910365449433894
pooled_2023_2025,42,24,0.6914265155792236,0.6909849846333073
pooled_2023_2025,42,25,0.6911348104476929,0.6909433628028131
pooled_2023_2025,42,26,0.6908401250839233,0.6909522211227552
pooled_2023_2025,42,27,0.6905350089073181,0.6910609519342957
pooled_2023_2025,42,28,0.6902214288711548,0.6912394501012686
pooled_2023_2025,42,29,0.689895510673523,0.6914501411301291
pooled_2023_2025,42,30,0.6895528435707092,0.6916524520978271
pooled_2023_2025,42,31,0.6891987919807434,0.6918176835260307
pooled_2023_2025,43,1,0.6882052421569824,0.6896691771700708
pooled_2023_2025,43,2,0.6873231530189514,0.6894978423635258
pooled_2023_2025,43,3,0.6864458918571472,0.689540932344017
pooled_2023_2025,43,4,0.6855649948120117,0.6897919144929617
pooled_2023_2025,43,5,0.6846859455108643,0.6899594318611482
pooled_2023_2025,43,6,0.6838175654411316,0.6901032219113029
pooled_2023_2025,43,7,0.6829413771629333,0.6903634528076553
pooled_2023_2025,43,8,0.6820797920227051,0.6904739161916841
pooled_2023_2025,43,9,0.6812200546264648,0.6905068372990515
pooled_2023_2025,43,10,0.6803825497627258,0.6907981213061632
pooled_2023_2025,43,11,0.679548442363739,0.691256172039243
pooled_2023_2025,43,12,0.6787199974060059,0.6917710355470003
pooled_2023_2025,43,13,0.677890419960022,0.6921053351306823
pooled_2023_2025,43,14,0.6770903468132019,0.6923490147619116
pooled_2023_2025,43,15,0.676304042339325,0.6925269799426375
pooled_2023_2025,43,16,0.6755372881889343,0.6925901100637795
pooled_2023_2025,43,17,0.674780547618866,0.6925346935612855
pooled_2023_2025,43,18,0.6740337610244751,0.6924119470323951
pooled_2023_2025,43,19,0.6733065843582153,0.692278576829914
pooled_2023_2025,43,20,0.6726062297821045,0.6922504210055743
pooled_2023_2025,43,21,0.6719104051589966,0.6922840201196303
pooled_2023_2025,43,22,0.6712125539779663,0.6923551861841319
pooled_2023_2025,43,23,0.6705207824707031,0.6922510651449105
pooled_2023_2025,43,24,0.6698282957077026,0.6922740370427949
pooled_2023_2025,43,25,0.6691381335258484,0.6923628115281678
pooled_2023_2025,43,26,0.66844642162323,0.6924285684647127
pooled_2023_2025,43,27,0.6677551865577698,0.6924097634139562
pooled_2023_2025,43,28,0.6670721769332886,0.6924818515194782
pooled_2023_2025,43,29,0.6663901805877686,0.6926107466953267
pooled_2023_2025,43,30,0.66571044921875,0.6927981174979044
pooled_2023_2025,43,31,0.665034294128418,0.6929294844870049
pooled_2023_2025,43,32,0.6643598079681396,0.6931117412806891
pooled_2023_2025,44,1,0.6939442157745361,0.6927794343712304
pooled_2023_2025,44,2,0.6937850713729858,0.692830184254662
pooled_2023_2025,44,3,0.6936207413673401,0.6929088946959797
pooled_2023_2025,44,4,0.69346022605896,0.6929983952550228
pooled_2023_2025,44,5,0.6933035850524902,0.6931248297451327
pooled_2023_2025,44,6,0.6931447386741638,0.6931277656449812
pooled_2023_2025,44,7,0.6929959058761597,0.6930683453955214
pooled_2023_2025,44,8,0.692854642868042,0.6929798924805339
pooled_2023_2025,44,9,0.6927183270454407,0.6929229864657456
pooled_2023_2025,44,10,0.6925849914550781,0.6929017198248452
pooled_2023_2025,44,11,0.6924512386322021,0.6928867407513275
pooled_2023_2025,44,12,0.6923161149024963,0.6928583461839879
pooled_2023_2025,44,13,0.6921752095222473,0.6928115740635552
pooled_2023_2025,44,14,0.6920284032821655,0.6927587883758161
pooled_2023_2025,44,15,0.691874086856842,0.6927076408708962
pooled_2023_2025,44,16,0.69171142578125,0.692649873162231
pooled_2023_2025,44,17,0.6915410161018372,0.6925768428696774
pooled_2023_2025,44,18,0.6913602948188782,0.692497843848508
pooled_2023_2025,44,19,0.6911677718162537,0.6924382174829237
pooled_2023_2025,44,20,0.6909645199775696,0.6923891128984069
pooled_2023_2025,44,21,0.6907507181167603,0.6923365794594053
pooled_2023_2025,44,22,0.6905245780944824,0.6922954976134927
pooled_2023_2025,44,23,0.6902838349342346,0.6922474654226295
pooled_2023_2025,44,24,0.6900308728218079,0.6922064356827498
pooled_2023_2025,44,25,0.6897662281990051,0.692168695768828
pooled_2023_2025,44,26,0.6894882321357727,0.6921431989991071
pooled_2023_2025,44,27,0.6891993880271912,0.6920619507216506
pooled_2023_2025,44,28,0.6888957023620605,0.6919657927043144
pooled_2023_2025,44,29,0.6885788440704346,0.6918084518255583
pooled_2023_2025,44,30,0.6882516145706177,0.6915646905665654
pooled_2023_2025,44,31,0.6879084706306458,0.6913681175627023
pooled_2023_2025,44,32,0.6875452399253845,0.6911831395266469
pooled_2023_2025,44,33,0.6871674060821533,0.6909305776988371
pooled_2023_2025,44,34,0.6867756843566895,0.6906399093975257
pooled_2023_2025,44,35,0.6863648891448975,0.6903558579156925
pooled_2023_2025,44,36,0.6859354376792908,0.6901806221926925
pooled_2023_2025,44,37,0.6854888796806335,0.6900129083732043
pooled_2023_2025,44,38,0.685022234916687,0.6898801281789366
pooled_2023_2025,44,39,0.6845362186431885,0.689767664520782
pooled_2023_2025,44,40,0.6840271949768066,0.6895998332978133
pooled_2023_2025,44,41,0.6834966540336609,0.6893694099407899
pooled_2023_2025,44,42,0.6829395890235901,0.6891129177179363
pooled_2023_2025,44,43,0.6823558807373047,0.6887931572357365
pooled_2023_2025,44,44,0.6817463040351868,0.6884252878150499
pooled_2023_2025,44,45,0.6811135411262512,0.6880325278184909
pooled_2023_2025,44,46,0.6804556250572205,0.6875718565265908
pooled_2023_2025,44,47,0.679766833782196,0.6871287820708598
pooled_2023_2025,44,48,0.6790489554405212,0.6867226989492238
pooled_2023_2025,44,49,0.6782994866371155,0.6862916251569016
pooled_2023_2025,44,50,0.677513837814331,0.6858866045672012
pooled_2023_2025,44,51,0.6766940951347351,0.6854996089983721
pooled_2023_2025,44,52,0.6758402585983276,0.6850133016709783
pooled_2023_2025,44,53,0.6749491095542908,0.6844040880251097
pooled_2023_2025,44,54,0.6740160584449768,0.6837656559851855
pooled_2023_2025,44,55,0.6730366349220276,0.6831344147984788
pooled_2023_2025,44,56,0.6720204949378967,0.682530205395308
pooled_2023_2025,44,57,0.6709710955619812,0.6820071122486694
pooled_2023_2025,44,58,0.66988605260849,0.6815691124395571
pooled_2023_2025,44,59,0.6687655448913574,0.681155031037085
pooled_2023_2025,44,60,0.6675959825515747,0.6806497462922099
pooled_2023_2025,44,61,0.6663858294487,0.6801996816503335
pooled_2023_2025,44,62,0.6651399731636047,0.6797820904877049
pooled_2023_2025,44,63,0.6638604402542114,0.6794155136452565
pooled_2023_2025,44,64,0.6625456213951111,0.6791133353462353
pooled_2023_2025,44,65,0.6612054705619812,0.6789198775596805
pooled_2023_2025,44,66,0.659843385219574,0.6788411444712449
pooled_2023_2025,44,67,0.658461332321167,0.678801471330044
pooled_2023_2025,44,68,0.657067060470581,0.6788911995268795
pooled_2023_2025,44,69,0.6556583642959595,0.6791171784870529
pooled_2023_2025,44,70,0.6542605757713318,0.6794209644852299
pooled_2023_2025,44,71,0.6528602838516235,0.6798527527393592
pooled_2023_2025,44,72,0.6514567732810974,0.6803794344159062
pooled_2023_2025,44,73,0.6500524282455444,0.6809542689533712
pooled_2023_2025,44,74,0.6486511826515198,0.6816535446053247
pooled_2023_2025,44,75,0.6472547650337219,0.6824417249126663
pooled_2023_2025,44,76,0.6458747386932373,0.6833316747451307
pooled_2023_2025,44,77,0.644517719745636,0.684394630127299
pooled_2023_2025,44,78,0.643186092376709,0.6855554863961666
pooled_2023_2025,44,79,0.6418827772140503,0.6868816983458819
pooled_2023_2025,44,80,0.6406081914901733,0.6882703686129579
pooled_2023_2025,44,81,0.6393635869026184,0.689768236129295
pooled_2023_2025,44,82,0.6381546854972839,0.6913612133747454
pooled_2023_2025,44,83,0.6369856595993042,0.6930534736887243
pooled_2023_2025,44,84,0.6358612179756165,0.6948455992339503
pooled_2023_2025,44,85,0.6347851753234863,0.6967590134130376
pooled_2023_2025,44,86,0.6337622404098511,0.698809944107622
pooled_2023_2025,44,87,0.6327987313270569,0.7009397319026196
pooled_2023_2025,44,88,0.6318976879119873,0.7031937222573702
pooled_2023_2025,44,89,0.6310571432113647,0.7055464932215625
pooled_2023_2025,44,90,0.6302762627601624,0.7079831461287056
pooled_2023_2025,44,91,0.6295533776283264,0.7105111583425087
pooled_2023_2025,44,92,0.628889799118042,0.7132085070005127
pooled_2023_2025,44,93,0.628290057182312,0.7160046977872928
pooled_2023_2025,44,94,0.6277503967285156,0.7187809899904661
pooled_2023_2025,44,95,0.6272687911987305,0.7215054213830978
pooled_2023_2025,44,96,0.6268447041511536,0.7242185151201437
pooled_2023_2025,44,97,0.6264729499816895,0.7269089399990474
pooled_2025_scaler,42,1,0.7004567980766296,0.6874900710916896
pooled_2025_scaler,42,2,0.7000486850738525,0.6875902345991783
pooled_2025_scaler,42,3,0.6996410489082336,0.687693441611193
pooled_2025_scaler,42,4,0.6992480158805847,0.6878624166908887
pooled_2025_scaler,42,5,0.6988638639450073,0.6880543422967558
pooled_2025_scaler,42,6,0.698483943939209,0.6882165135768776
pooled_2025_scaler,42,7,0.6981021165847778,0.6883142405521084
pooled_2025_scaler,42,8,0.6977258920669556,0.6883599919077924
pooled_2025_scaler,42,9,0.697350800037384,0.6883762324464229
pooled_2025_scaler,42,10,0.696986198425293,0.6884243935750046
pooled_2025_scaler,42,11,0.6966296434402466,0.6885731524962735
pooled_2025_scaler,42,12,0.6962796449661255,0.6887526654141353
pooled_2025_scaler,42,13,0.6959398984909058,0.6889252333861311
pooled_2025_scaler,42,14,0.6956169009208679,0.6891232840762017
pooled_2025_scaler,42,15,0.6953030228614807,0.6892747454917938
pooled_2025_scaler,42,16,0.6950035691261292,0.6894960798309145
pooled_2025_scaler,42,17,0.6947159767150879,0.6896245711937516
pooled_2025_scaler,42,18,0.6944373250007629,0.689744973361341
pooled_2025_scaler,42,19,0.6941728591918945,0.6899014154517255
pooled_2025_scaler,42,20,0.6939114928245544,0.6901128433299745
pooled_2025_scaler,42,21,0.6936601996421814,0.6902963589830318
pooled_2025_scaler,42,22,0.6934173703193665,0.6904639995454122
pooled_2025_scaler,42,23,0.6931794881820679,0.6906254928720771
pooled_2025_scaler,42,24,0.6929517984390259,0.6908165540250899
pooled_2025_scaler,42,25,0.6927302479743958,0.6910243228319666
pooled_2025_scaler,42,26,0.6925067901611328,0.6912235562755176
pooled_2025_scaler,42,27,0.6922840476036072,0.6913862347377554
pooled_2025_scaler,42,28,0.6920716762542725,0.6915049131474886
pooled_2025_scaler,42,29,0.6918624043464661,0.6916018236017392
pooled_2025_scaler,42,30,0.6916579604148865,0.6917165012578866
pooled_2025_scaler,42,31,0.6914527416229248,0.6918170440522359
pooled_2025_scaler,43,1,0.6865543723106384,0.6904889454837346
pooled_2025_scaler,43,2,0.6857315897941589,0.6907909782459783
pooled_2025_scaler,43,3,0.6849181056022644,0.6909029594542349
pooled_2025_scaler,43,4,0.6841103434562683,0.6906375541481783
pooled_2025_scaler,43,5,0.683294951915741,0.6904189612879288
pooled_2025_scaler,43,6,0.6824785470962524,0.690357465103985
pooled_2025_scaler,43,7,0.6816578507423401,0.6902901142458902
pooled_2025_scaler,43,8,0.6808520555496216,0.6902809114524017
pooled_2025_scaler,43,9,0.6800724267959595,0.6903667831546376
pooled_2025_scaler,43,10,0.6793079972267151,0.6905746989662868
pooled_2025_scaler,43,11,0.6785553097724915,0.6908624684773244
pooled_2025_scaler,43,12,0.6778146624565125,0.6911671404438854
pooled_2025_scaler,43,13,0.6770921945571899,0.6916227783371837
pooled_2025_scaler,43,14,0.6763788461685181,0.6917781622334297
pooled_2025_scaler,43,15,0.6756684184074402,0.6917453562386204
pooled_2025_scaler,43,16,0.6749770045280457,0.6917936351708269
pooled_2025_scaler,43,17,0.674304723739624,0.6918239618961639
pooled_2025_scaler,43,18,0.6736368536949158,0.6919304226138333
pooled_2025_scaler,43,19,0.6729789972305298,0.6920914210566437
pooled_2025_scaler,43,20,0.6723237633705139,0.6922095596181075
pooled_2025_scaler,43,21,0.6716701984405518,0.6923550498152882
pooled_2025_scaler,43,22,0.671016275882721,0.6925112320741555
pooled_2025_scaler,43,23,0.670360803604126,0.6925731339933384
pooled_2025_scaler,43,24,0.6697050333023071,0.6925755629780748
pooled_2025_scaler,43,25,0.6690449118614197,0.6925539468989649
pooled_2025_scaler,43,26,0.6683757305145264,0.6925116227118201
pooled_2025_scaler,43,27,0.6677017211914062,0.6924706751696862
pooled_2025_scaler,43,28,0.6670262217521667,0.6925192675020613
pooled_2025_scaler,43,29,0.6663495302200317,0.6926411042832492
pooled_2025_scaler,43,30,0.6656672358512878,0.6927978661251777
pooled_2025_scaler,43,31,0.6649829149246216,0.6930206873002406
pooled_2025_scaler,43,32,0.6642999053001404,0.6932575152337909
pooled_2025_scaler,43,33,0.6636136770248413,0.6934803852393396
pooled_2025_scaler,43,34,0.6629294753074646,0.6937205703458076
pooled_2025_scaler,43,35,0.6622405648231506,0.6940147424494333
pooled_2025_scaler,43,36,0.66154545545578,0.6943281744089379
pooled_2025_scaler,43,37,0.6608461737632751,0.6946113063061795
pooled_2025_scaler,43,38,0.660143256187439,0.6948722234189245
pooled_2025_scaler,44,1,0.6940593123435974,0.6927833088487689
pooled_2025_scaler,44,2,0.6938910484313965,0.6927703099999625
pooled_2025_scaler,44,3,0.6937139630317688,0.6927215267808348
pooled_2025_scaler,44,4,0.6935397982597351,0.6926988851620944
pooled_2025_scaler,44,5,0.6933650970458984,0.6926084074485419
pooled_2025_scaler,44,6,0.6931923627853394,0.6925347271008526
pooled_2025_scaler,44,7,0.693020224571228,0.6925195227347939
pooled_2025_scaler,44,8,0.6928486227989197,0.6925398220749855
pooled_2025_scaler,44,9,0.6926824450492859,0.6925226901562808
pooled_2025_scaler,44,10,0.6925221085548401,0.6925347869013089
pooled_2025_scaler,44,11,0.6923668384552002,0.6925503457184641
pooled_2025_scaler,44,12,0.6922087669372559,0.692584145978077
pooled_2025_scaler,44,13,0.6920455694198608,0.6926073226734386
pooled_2025_scaler,44,14,0.6918810606002808,0.6925954526537728
pooled_2025_scaler,44,15,0.6917127966880798,0.6925678733489976
pooled_2025_scaler,44,16,0.6915378570556641,0.6925401027480997
pooled_2025_scaler,44,17,0.6913585066795349,0.6925336671050784
pooled_2025_scaler,44,18,0.6911708116531372,0.6925090271669285
pooled_2025_scaler,44,19,0.690974235534668,0.6924812443848527
pooled_2025_scaler,44,20,0.6907702684402466,0.6924546124791914
pooled_2025_scaler,44,21,0.6905557513237,0.6924207435216452
pooled_2025_scaler,44,22,0.6903278827667236,0.6923922172252629
pooled_2025_scaler,44,23,0.6900888085365295,0.6923455587869325
pooled_2025_scaler,44,24,0.6898356080055237,0.6922924399320847
pooled_2025_scaler,44,25,0.6895734071731567,0.6922286089073858
pooled_2025_scaler,44,26,0.6893005967140198,0.6921647216276706
pooled_2025_scaler,44,27,0.6890162825584412,0.6920881835149364
pooled_2025_scaler,44,28,0.6887161135673523,0.6919652270073798
pooled_2025_scaler,44,29,0.688401460647583,0.6917875535762907
pooled_2025_scaler,44,30,0.6880742907524109,0.6915544350911755
pooled_2025_scaler,44,31,0.6877356171607971,0.6912959446518626
pooled_2025_scaler,44,32,0.6873828172683716,0.6910730341301106
pooled_2025_scaler,44,33,0.6870129108428955,0.6908610522280595
pooled_2025_scaler,44,34,0.6866269111633301,0.6906171600765644
pooled_2025_scaler,44,35,0.6862237453460693,0.6903905910799629
pooled_2025_scaler,44,36,0.6858068108558655,0.6902048045708402
pooled_2025_scaler,44,37,0.6853790283203125,0.6900604949838459
pooled_2025_scaler,44,38,0.6849377155303955,0.6899010528463113
pooled_2025_scaler,44,39,0.6844803690910339,0.6897360936817942
pooled_2025_scaler,44,40,0.6840012669563293,0.6895911607194092
pooled_2025_scaler,44,41,0.6835007071495056,0.6893904197839444
pooled_2025_scaler,44,42,0.6829739809036255,0.6891614333546725
pooled_2025_scaler,44,43,0.6824269890785217,0.6889024691373838
pooled_2025_scaler,44,44,0.6818601489067078,0.6886332247452063
pooled_2025_scaler,44,45,0.6812679767608643,0.688385710741839
pooled_2025_scaler,44,46,0.6806426644325256,0.688066038447646
pooled_2025_scaler,44,47,0.6799911260604858,0.6876633739167913
