_key,league,date,reason
2024|LCK|LOLTMNT03_127805,LCK,2024-07-19 12:33:50,eligible
2024|LCK|LOLTMNT03_129062,LCK,2024-07-20 06:08:00,eligible
2024|LCK|LOLTMNT03_129067,LCK,2024-07-20 06:58:38,eligible
2024|LCK|LOLTMNT03_130077,LCK,2024-07-20 08:38:18,eligible
2024|LCK|LOLTMNT03_130102,LCK,2024-07-20 09:30:17,eligible
2024|LCK|LOLTMNT03_129140,LCK,2024-07-20 10:26:21,eligible
2024|LCK|LOLTMNT03_129380,LCK,2024-07-21 06:06:08,eligible
2024|LCK|LOLTMNT03_129383,LCK,2024-07-21 06:54:59,eligible
2024|LCK|LOLTMNT03_130370,LCK,2024-07-21 07:37:00,eligible
2024|LCK|LOLTMNT03_130460,LCK,2024-07-21 09:16:10,eligible
2024|LCK|LOLTMNT03_130471,LCK,2024-07-21 10:07:11,eligible
2024|LCK|LOLTMNT01_150466,LCK,2024-07-24 08:06:27,eligible
2024|LCK|LOLTMNT01_149503,LCK,2024-07-24 09:00:54,eligible
2024|LCK|LOLTMNT01_149527,LCK,2024-07-24 10:43:20,eligible
2024|LCK|LOLTMNT01_149544,LCK,2024-07-24 11:36:23,eligible
2024|LCK|LOLTMNT01_149897,LCK,2024-07-25 08:07:22,eligible
2024|LCK|LOLTMNT01_149909,LCK,2024-07-25 09:03:53,eligible
2024|LCK|LOLTMNT01_149936,LCK,2024-07-25 10:36:38,eligible
2024|LCK|LOLTMNT01_150875,LCK,2024-07-25 11:30:09,eligible
2024|LCK|LOLTMNT01_151223,LCK,2024-07-26 08:07:01,eligible
2024|LCK|LOLTMNT01_152131,LCK,2024-07-26 08:57:42,eligible
2024|LCK|LOLTMNT01_152156,LCK,2024-07-26 10:35:49,eligible
2024|LCK|LOLTMNT01_152162,LCK,2024-07-26 11:30:45,eligible
2024|LCK|LOLTMNT01_152170,LCK,2024-07-26 12:27:55,eligible
2024|LCK|LOLTMNT01_152468,LCK,2024-07-27 06:08:17,eligible
2024|LCK|LOLTMNT01_152477,LCK,2024-07-27 06:56:14,eligible
2024|LCK|LOLTMNT01_152480,LCK,2024-07-27 07:47:23,eligible
2024|LCK|LOLTMNT01_151627,LCK,2024-07-27 09:41:38,eligible
2024|LCK|LOLTMNT01_152545,LCK,2024-07-27 10:27:47,eligible
2024|LCK|LOLTMNT01_151950,LCK,2024-07-28 06:06:59,eligible
2024|LCK|LOLTMNT01_151960,LCK,2024-07-28 07:16:03,eligible
2024|LCK|LOLTMNT01_153007,LCK,2024-07-28 08:46:54,eligible
2024|LCK|LOLTMNT01_152880,LCK,2024-07-28 09:36:49,eligible
2024|LCK|LOLTMNT01_153026,LCK,2024-07-28 10:28:54,eligible
2024|LCK|LOLTMNT01_153827,LCK,2024-07-31 08:06:20,eligible
2024|LCK|LOLTMNT01_154710,LCK,2024-07-31 09:15:05,eligible
2024|LCK|LOLTMNT01_154728,LCK,2024-07-31 10:06:56,eligible
2024|LCK|LOLTMNT01_154783,LCK,2024-07-31 11:46:57,eligible
2024|LCK|LOLTMNT01_153913,LCK,2024-07-31 12:40:35,eligible
2024|LCK|LOLTMNT01_153935,LCK,2024-07-31 13:38:00,eligible
2024|LCK|LOLTMNT01_156045,LCK,2024-08-01 08:06:25,eligible
2024|LCK|LOLTMNT01_156049,LCK,2024-08-01 08:58:04,eligible
2024|LCK|LOLTMNT01_155209,LCK,2024-08-01 10:48:46,eligible
2024|LCK|LOLTMNT01_156084,LCK,2024-08-01 11:38:24,eligible
2024|LCK|LOLTMNT01_155358,LCK,2024-08-02 08:06:37,eligible
2024|LCK|LOLTMNT01_156239,LCK,2024-08-02 08:57:06,eligible
2024|LCK|LOLTMNT01_156255,LCK,2024-08-02 10:37:32,eligible
2024|LCK|LOLTMNT01_155392,LCK,2024-08-02 11:24:52,eligible
2024|LCK|LOLTMNT01_155400,LCK,2024-08-02 12:20:51,eligible
2024|LCK|LOLTMNT01_155488,LCK,2024-08-03 06:06:23,eligible
2024|LCK|LOLTMNT01_155499,LCK,2024-08-03 07:12:31,eligible
2024|LCK|LOLTMNT01_156416,LCK,2024-08-03 08:57:43,eligible
2024|LCK|LOLTMNT01_156427,LCK,2024-08-03 09:42:57,eligible
2024|LCK|LOLTMNT01_156500,LCK,2024-08-04 06:07:39,eligible
2024|LCK|LOLTMNT01_155636,LCK,2024-08-04 07:01:18,eligible
2024|LCK|LOLTMNT01_155673,LCK,2024-08-04 08:47:33,eligible
2024|LCK|LOLTMNT01_156545,LCK,2024-08-04 09:39:11,eligible
2024|LCK|LOLTMNT02_150406,LCK,2024-08-07 08:06:18,eligible
2024|LCK|LOLTMNT02_149440,LCK,2024-08-07 08:56:18,eligible
2024|LCK|LOLTMNT02_149504,LCK,2024-08-07 10:36:57,eligible
2024|LCK|LOLTMNT02_150520,LCK,2024-08-07 11:34:21,eligible
2024|LCK|LOLTMNT02_149962,LCK,2024-08-08 08:07:43,eligible
2024|LCK|LOLTMNT02_150943,LCK,2024-08-08 08:59:04,eligible
2024|LCK|LOLTMNT02_150971,LCK,2024-08-08 10:36:48,eligible
2024|LCK|LOLTMNT02_152013,LCK,2024-08-08 11:28:19,eligible
2024|LCK|LOLTMNT02_151065,LCK,2024-08-08 12:41:58,eligible
2024|LCK|LOLTMNT02_151332,LCK,2024-08-09 08:06:33,eligible
2024|LCK|LOLTMNT02_152438,LCK,2024-08-09 08:58:05,eligible
2024|LCK|LOLTMNT02_152455,LCK,2024-08-09 09:49:48,eligible
2024|LCK|LOLTMNT02_151414,LCK,2024-08-09 11:43:38,eligible
2024|LCK|LOLTMNT02_151430,LCK,2024-08-09 12:40:09,eligible
2024|LCK|LOLTMNT02_153183,LCK,2024-08-10 06:06:29,eligible
2024|LCK|LOLTMNT02_151742,LCK,2024-08-10 07:00:31,eligible
2024|LCK|LOLTMNT02_151764,LCK,2024-08-10 07:53:28,eligible
2024|LCK|LOLTMNT02_151812,LCK,2024-08-10 09:21:53,eligible
2024|LCK|LOLTMNT02_153281,LCK,2024-08-10 10:13:12,eligible
2024|LCK|LOLTMNT02_154211,LCK,2024-08-11 06:07:55,eligible
2024|LCK|LOLTMNT02_153745,LCK,2024-08-11 07:11:20,eligible
2024|LCK|LOLTMNT02_154246,LCK,2024-08-11 08:17:21,eligible
2024|LCK|LOLTMNT02_153808,LCK,2024-08-11 09:56:06,eligible
2024|LCK|LOLTMNT02_154335,LCK,2024-08-11 10:49:51,eligible
2024|LCK|LOLTMNT02_155833,LCK,2024-08-14 08:06:07,eligible
2024|LCK|LOLTMNT02_155850,LCK,2024-08-14 08:56:19,eligible
2024|LCK|LOLTMNT02_155898,LCK,2024-08-14 10:42:17,eligible
2024|LCK|LOLTMNT02_156515,LCK,2024-08-14 11:38:42,eligible
2024|LCK|LOLTMNT02_155935,LCK,2024-08-14 12:30:07,eligible
2024|LCK|LOLTMNT02_156799,LCK,2024-08-15 08:06:23,eligible
2024|LCK|LOLTMNT02_156819,LCK,2024-08-15 08:56:41,eligible
2024|LCK|LOLTMNT02_157244,LCK,2024-08-15 10:38:46,eligible
2024|LCK|LOLTMNT02_157268,LCK,2024-08-15 11:45:07,eligible
2024|LCK|LOLTMNT02_157475,LCK,2024-08-16 08:07:01,eligible
2024|LCK|LOLTMNT02_158144,LCK,2024-08-16 08:59:12,eligible
2024|LCK|LOLTMNT02_158160,LCK,2024-08-16 09:56:19,eligible
2024|LCK|LOLTMNT02_157551,LCK,2024-08-16 12:04:40,eligible
2024|LCK|LOLTMNT02_157559,LCK,2024-08-16 12:59:00,eligible
2024|LCK|LOLTMNT02_157747,LCK,2024-08-17 06:07:27,eligible
2024|LCK|LOLTMNT02_157771,LCK,2024-08-17 07:15:06,eligible
2024|LCK|LOLTMNT02_158466,LCK,2024-08-17 09:07:43,eligible
2024|LCK|LOLTMNT02_157857,LCK,2024-08-17 10:01:18,eligible
2024|LCK|LOLTMNT02_158613,LCK,2024-08-18 06:06:20,eligible
2024|LCK|LOLTMNT02_159034,LCK,2024-08-18 07:02:48,eligible
2024|LCK|LOLTMNT02_159074,LCK,2024-08-18 08:58:25,eligible
2024|LCK|LOLTMNT02_159097,LCK,2024-08-18 09:47:23,eligible
2024|LCK|LOLTMNT03_138505,LCK,2024-08-23 08:10:13,eligible
2024|LCK|LOLTMNT03_137726,LCK,2024-08-23 09:05:10,eligible
2024|LCK|LOLTMNT03_138521,LCK,2024-08-23 09:57:52,eligible
2024|LCK|LOLTMNT03_137737,LCK,2024-08-23 11:09:57,eligible
2024|LCK|LOLTMNT03_138902,LCK,2024-08-24 06:06:28,eligible
2024|LCK|LOLTMNT03_139091,LCK,2024-08-24 07:03:52,eligible
2024|LCK|LOLTMNT03_138906,LCK,2024-08-24 07:56:02,eligible
2024|LCK|LOLTMNT03_139097,LCK,2024-08-24 08:51:56,eligible
2024|LCK|LOLTMNT03_143238,LCK,2024-08-28 08:10:07,eligible
2024|LCK|LOLTMNT03_143239,LCK,2024-08-28 09:11:06,eligible
2024|LCK|LOLTMNT03_143242,LCK,2024-08-28 10:03:23,eligible
2024|LCK|LOLTMNT03_143512,LCK,2024-08-29 08:08:49,eligible
2024|LCK|LOLTMNT03_142511,LCK,2024-08-29 09:01:48,eligible
2024|LCK|LOLTMNT03_142514,LCK,2024-08-29 10:02:36,eligible
2024|LCK|LOLTMNT03_143986,LCK,2024-08-31 06:07:46,eligible
2024|LCK|LOLTMNT03_143993,LCK,2024-08-31 07:03:21,eligible
2024|LCK|LOLTMNT03_144116,LCK,2024-08-31 07:55:34,eligible
2024|LCK|LOLTMNT03_145002,LCK,2024-08-31 08:49:36,eligible
2024|LCK|LOLTMNT03_145467,LCK,2024-09-01 06:14:37,eligible
2024|LCK|LOLTMNT03_145472,LCK,2024-09-01 07:11:01,eligible
2024|LCK|LOLTMNT03_144583,LCK,2024-09-01 08:03:17,eligible
2024|LCK|LOLTMNT03_145485,LCK,2024-09-01 08:52:13,eligible
2024|LCK|LOLTMNT03_147323,LCK,2024-09-07 06:22:16,eligible
2024|LCK|LOLTMNT03_146452,LCK,2024-09-07 07:15:07,eligible
2024|LCK|LOLTMNT03_146454,LCK,2024-09-07 08:19:41,eligible
2024|LCK|LOLTMNT03_146456,LCK,2024-09-07 09:07:01,eligible
2024|LCK|LOLTMNT03_146529,LCK,2024-09-08 06:29:41,eligible
2024|LCK|LOLTMNT03_147402,LCK,2024-09-08 07:41:05,eligible
2024|LCK|LOLTMNT03_147403,LCK,2024-09-08 08:41:17,eligible
2024|LCK|LOLTMNT03_147404,LCK,2024-09-08 09:37:23,eligible
2024|LCK|LOLTMNT03_147405,LCK,2024-09-08 10:43:57,eligible
