year,role,feature,mean,std,mean_shift_in_2025_std,std_ratio_to_2025,diff_win_correlation,valid_sets
2023,bot,past_assists_per_min,0.1268449175079188,0.05123586741699851,-0.9209797437951237,0.9313494368432845,0.2462491869966621,475
2023,bot,past_dpm,590.6998779070971,117.65024900312841,-1.0594960248242815,0.958775352860385,0.13955366041200945,475
2023,bot,past_damageshare,0.28084924363256786,0.0373973920073621,0.2737318805475216,1.1647645907535027,0.03121697654972897,475
2023,bot,past_earnedgoldshare,0.27254055452331233,0.01863260347649992,0.6757388157453321,1.112891668748448,0.09277983736107291,475
2023,bot,past_cspm,9.878528155880307,0.6585084550942245,0.7996292179773681,1.1870831294009845,0.21941299704258851,475
2023,bot,past_vision_per_min,1.406777292214307,0.24255857568998476,1.2701600932869055,1.384947232154195,0.0718583104449436,475
2023,bot,history_fraction,0.953388090349076,0.18035960913019042,-0.02160141908811919,1.0447829274867666,0.10258306369340366,487
2023,sup,past_result,0.5069097222222217,0.28605868375846744,-0.010860393186234428,1.086511020998423,0.29867682525864875,477
2023,sup,past_golddiffat15,0.3720138888888914,286.6288441826329,-0.01708998633223288,1.3524475704912522,0.1142211573469841,477
2023,sup,past_xpdiffat15,0.008281250000000328,287.97888793623054,-0.016596871418732,0.9456829820841168,0.024139599839793878,477
2023,sup,past_csdiffat15,-0.013697916666666598,5.227114818243182,-0.007071568188241477,1.031967699436573,0.013267172766677379,477
2023,sup,past_kills_per_min,0.019296120083763225,0.014187744597581105,-0.2696675901087039,0.8946664984017367,0.10921054658118148,477
2023,sup,past_deaths_per_min,0.0733980124155623,0.031349553245997454,-1.1006660261699683,0.9007438983176534,-0.2080727259971968,477
2023,sup,past_assists_per_min,0.2415055897903865,0.09205987869056197,-0.7364759732722563,0.9356131571862554,0.27411875694653004,477
2023,sup,past_dpm,168.8071359496529,59.33433421638675,-0.9749432445631658,1.3657708201530019,0.1552637709448429,477
2023,sup,past_damageshare,0.08185832264756933,0.02546446745469866,0.08648247863317343,1.734560634274089,0.03804203482560377,477
2023,sup,past_earnedgoldshare,0.09255035476562525,0.009628011908122402,-0.6358811815325481,1.3285141688401434,0.15265709926557203,477
2023,sup,past_cspm,0.9425203541666662,0.27011270628374334,-0.44953279214122427,1.3220198152479266,-0.0031969558368183507,477
2023,sup,past_vision_per_min,3.159967874227732,0.42523218793115286,-1.3481814160403445,1.5212431130169142,0.02550946507147697,477
2023,sup,history_fraction,0.9589322381930184,0.16942131706881186,-0.0378779829260291,1.0817026100245901,-0.0027400909675329597,487
2024,top,past_result,0.5052050473186119,0.3022669374140496,-0.0065538321827612895,1.1438954405780146,0.3994896364034191,473
2024,top,past_golddiffat15,3.690641430073611,465.01033774241154,-0.004009936555307252,1.215596004447865,0.24560519096126382,473
2024,top,past_xpdiffat15,5.04367332632317,356.7471943023352,0.010332984583571935,0.9977478346649391,0.19651309477853146,473
2024,top,past_csdiffat15,0.07096039256922547,9.869668678366233,0.003027731102404848,1.0943935566832557,0.2999780747730023,473
2024,top,past_kills_per_min,0.07420372720938868,0.03459649044141674,-0.3705836409581385,0.9895158477593661,0.24048394057442707,473
2024,top,past_deaths_per_min,0.08024902925447794,0.02748679379430645,-0.40609056119195047,0.9500630801477558,-0.18341872317125915,473
2024,top,past_assists_per_min,0.14337211592778576,0.05903545957038913,-0.3917196306007609,0.9771465262954758,0.2941065022902131,473
2024,top,past_dpm,502.0527557939013,99.15786746846943,-0.994836086106478,0.9846584935096235,0.28830419229129617,473
2024,top,past_damageshare,0.214162257502629,0.03250013696305561,-0.5297302418854853,1.135939315478426,0.08013517978174332,473
2024,top,past_earnedgoldshare,0.2180639789519802,0.017962572296180562,0.31807330891220387,1.147905175947822,-0.1666932283024903,473
2024,top,past_cspm,8.268772197686662,0.6285181402794712,0.8458947227668173,1.3087829385205365,0.024732754482973008,473
2024,top,past_vision_per_min,1.0951917037300043,0.14360853065238574,0.42433645790400426,1.0262303043001524,0.05508269473905661,473
2024,top,history_fraction,0.9601659751037344,0.16695457877346506,-0.04909159004068128,1.1073381541351333,0.13161599856150785,482
2024,jng,past_result,0.5050175438596491,0.3024992866200897,-0.008680152159506134,1.1389231690613415,0.38871048708963946,472
2024,jng,past_golddiffat15,6.97482456140351,322.76737772912975,-0.003285929857664411,1.0014065383228419,0.10768491580421678,472
2024,jng,past_xpdiffat15,7.664157894736843,343.0246897689358,-0.0023280378234356346,0.9846767520434042,0.17541175469265627,472
2024,jng,past_csdiffat15,0.15864912280701762,8.140705480423083,0.002863308592008149,1.0371370440635368,0.18230087298177122,472
2024,jng,past_kills_per_min,0.0656988213027434,0.03532001921089126,-0.8005664114694778,0.9306549218650979,0.12162996487367467,472
2024,jng,past_deaths_per_min,0.07751294293633058,0.029320561581358196,-0.48665441563694567,0.92262897122633,-0.26882062379096744,472
2024,jng,past_assists_per_min,0.2168028741233139,0.07806238109496716,-0.2539860537032634,1.07089820656356,0.33772829913934105,472
2024,jng,past_dpm,342.042892659649,103.93889812775016,-1.1537990137566325,1.299706672928114,0.09420581972809922,472
2024,jng,past_damageshare,0.1445498476947369,0.0362565576343771,-0.8252490980326123,1.5680217336513402,-0.10727656199746723,472
2024,jng,past_earnedgoldshare,0.17482294303508772,0.015200367654967618,-1.5855995360328863,1.2133395489854624,-0.06902712787796533,472
2024,jng,past_cspm,6.038327156140343,0.6275149581179198,-0.9317942713701662,1.336790490622647,0.16867074840282167,472
2024,jng,past_vision_per_min,1.6803389408078255,0.2523296662634437,0.48958479171999186,1.4121006275194317,0.01692474484051848,472
2024,jng,history_fraction,0.9576763485477178,0.17198256636518622,-0.04949157666557649,1.1012583456336251,0.053723916644335096,482
2024,mid,past_result,0.51053094233474,0.3021336252003457,0.01121260749561379,1.1336325127272464,0.3763009556706867,470
2024,mid,past_golddiffat15,6.211146272855139,408.1051149440903,-0.0043680743106790714,1.2141727563758113,0.30239360679800653,470
2024,mid,past_xpdiffat15,-0.28400140646976185,300.48881586810086,-0.01559489780576833,1.02595369540234,0.20553799147964366,470
2024,mid,past_csdiffat15,0.046923347398030966,7.708143489796407,-0.009813947388212072,1.016395888806175,0.2984447418287801,470
2024,mid,past_kills_per_min,0.10324312835196021,0.04529183276518404,-0.0005733614535592138,1.1140191070736962,0.29047686341161355,470
2024,mid,past_deaths_per_min,0.07069536979245876,0.029481554923814587,-0.2500878651368764,1.0394436755898355,-0.2519980013922172,470
2024,mid,past_assists_per_min,0.16203985481821379,0.06332661062823199,-0.5494442053020977,0.9723126404870789,0.23367828914420274,470
2024,mid,past_dpm,652.6948959581574,121.21871769334074,-0.17481826214627777,1.252200277686649,0.28126556380565937,470
2024,mid,past_damageshare,0.2781083345639942,0.03216508048890647,0.8055057814458071,1.1258045119613194,0.054032412858979875,470
2024,mid,past_earnedgoldshare,0.24819589831223596,0.01811198887497146,0.9655045189155567,1.2412480257981449,0.002392111571346943,470
2024,mid,past_cspm,9.324685719057648,0.656542746229829,1.1097564751356637,1.2819202432526355,0.24016507407049414,470
2024,mid,past_vision_per_min,1.3029311006925899,0.24396231999803214,1.1821379819054492,1.640797679900682,0.3335029327452996,470
2024,mid,history_fraction,0.950207468879668,0.1844863861270182,-0.07369331980576901,1.1372449239310314,0.0717667781806488,482
2024,bot,past_result,0.5099824561403508,0.3007963110559127,0.011145598498377138,1.121342547865044,0.39567336234953987,472
2024,bot,past_golddiffat15,3.243298245614041,567.7900803640063,-0.0014705751548566642,1.2892378578134887,0.17221991729067204,472
2024,bot,past_xpdiffat15,1.5299298245614061,488.43037465785864,-0.011298362854961821,1.4350968774902797,0.04098896709292468,472
2024,bot,past_csdiffat15,0.04708771929824542,20.90343892210282,-0.0043237249237379,2.22014616548948,-0.057177192298283615,472
2024,bot,past_kills_per_min,0.12376475404420474,0.054777456438296866,-0.33738962828435165,0.988907381956726,0.33094180067305023,472
2024,bot,past_deaths_per_min,0.06590284796465494,0.03030278481804979,-0.22586154434746514,0.9768621691749515,-0.2979062335962733,472
2024,bot,past_assists_per_min,0.1546134479669309,0.06448156414610084,-0.41621215599419514,1.1721255339637475,0.30901152036683593,472
2024,bot,past_dpm,668.519318363157,135.42907815075117,-0.4253166489636097,1.1036616011589606,0.2316702201712589,472
2024,bot,past_damageshare,0.28213415798245634,0.040712769780239064,0.3137513219194368,1.268024054249195,-0.0005614085923881983,472
2024,bot,past_earnedgoldshare,0.25447116896491206,0.022595980176715307,-0.4035128665388788,1.3496169828112135,0.013794976627561533,472
2024,bot,past_cspm,9.105180815789467,1.140418315169613,-0.5944722145662785,2.055814670145783,0.0007311622195716664,472
2024,bot,past_vision_per_min,1.5337953942123512,0.3983245286608461,1.9954008657282245,2.2743308576029913,0.21932189708117014,472
2024,bot,history_fraction,0.957883817427386,0.17191285000076564,0.004441323634103975,0.995852738662473,0.04521831194888247,482
2024,sup,past_result,0.5093706047819971,0.3023938171417061,-0.001513443855948182,1.14855529183536,0.38894099839905993,470
2024,sup,past_golddiffat15,6.837289029535868,407.7784019733219,0.013416174628155543,1.924087265607584,0.2543762542441816,470
2024,sup,past_xpdiffat15,11.155555555555551,567.8829476681835,0.020009241213114048,1.864849341124224,0.22452107339275998,470
2024,sup,past_csdiffat15,0.23841420534458527,19.134451316238138,0.042701887264467914,3.7776357304957755,0.23215621350095428,470
2024,sup,past_kills_per_min,0.023128731659893615,0.019567752004677724,-0.027986528332673788,1.2339249587706362,0.1588574425759256,470
2024,sup,past_deaths_per_min,0.08970521372780534,0.03607908018201199,-0.6321230786714771,1.0366339537871994,-0.25974632630275607,470
2024,sup,past_assists_per_min,0.2599045384784663,0.09327085159222602,-0.5494857369628633,0.9479203880441325,0.3378887954839202,470
2024,sup,past_dpm,191.19099524964835,65.61049511748347,-0.4597066235057217,1.5102368790463658,0.09673038376076266,470
2024,sup,past_damageshare,0.08218455746132212,0.025486085076306404,0.10870458347286938,1.7360331596867695,-0.05325205163902646,470
2024,sup,past_earnedgoldshare,0.10497270125351618,0.01570540025220789,1.0782071969292804,2.1670981466860986,0.17969569543661298,470
2024,sup,past_cspm,1.6069683561884647,0.827838139143995,2.80249276770775,4.05171026133323,0.18257097251637341,470
2024,sup,past_vision_per_min,3.335105114201785,0.4725541450403026,-0.7216382527874857,1.6905346280760494,-0.07212648264234116,470
2024,sup,history_fraction,0.950207468879668,0.18448638612701687,-0.09358293140237957,1.1778884076703628,0.05300404877498218,482
2025,top,past_result,0.5069368548876743,0.26424350223942933,0.0,1.0,0.23435138444291487,548
2025,top,past_golddiffat15,5.224590163934425,382.5369086776684,0.0,1.0,0.16049891017922302,548
2025,top,past_xpdiffat15,1.3490892531876149,357.5524615617302,0.0,1.0,0.0999575886076747,548
2025,top,past_csdiffat15,0.04365513054037639,9.018390704234342,0.0,1.0,0.1622489990761229,548
2025,top,past_kills_per_min,0.08716046097083874,0.034963048363253736,0.0,1.0,0.13282249996653991,548
2025,top,past_deaths_per_min,0.09199785704342998,0.028931546092741175,0.0,1.0,-0.02531419167436569,548
2025,top,past_assists_per_min,0.16703831929948582,0.06041617913149866,0.0,1.0,0.21965878535807706,548
2025,top,past_dpm,602.2355353354591,100.70280013026701,0.0,1.0,0.12748421818885347,548
2025,top,past_damageshare,0.2293182655570732,0.02861080386971857,0.0,1.0,-0.01680081309308497,548
2025,top,past_earnedgoldshare,0.21308672566788095,0.01564813250480286,0.0,1.0,-0.06688404880835122,548
2025,top,past_cspm,7.862547328476024,0.4802310007112069,0.0,1.0,0.043362174455286256,548
2025,top,past_vision_per_min,1.0358109439078809,0.139937916518964,0.0,1.0,0.09443368974910267,548
2025,top,history_fraction,0.9675675675675676,0.15077108844304382,0.0,1.0,0.0614991526508133,555
2025,jng,past_result,0.5073230021270128,0.2656011352103746,0.0,1.0,0.23058459562311756,548
2025,jng,past_golddiffat15,8.033925858401705,322.31403069297045,0.0,1.0,0.11099765890519946,548
2025,jng,past_xpdiffat15,8.475159525979942,348.3627383880953,0.0,1.0,0.10747023779646872,548
2025,jng,past_csdiffat15,0.13617441507140687,7.849209057780381,0.0,1.0,0.12015708589863175,548
2025,jng,past_kills_per_min,0.0960817488179486,0.037951788983297326,0.0,1.0,0.17119287795866733,548
2025,jng,past_deaths_per_min,0.0929785105778464,0.031779363639954,0.0,1.0,-0.18134775017886687,548
2025,jng,past_assists_per_min,0.23531701113042838,0.07289430556193018,0.0,1.0,0.1788389462671214,548
2025,jng,past_dpm,434.3134031130351,79.97104292277413,0.0,1.0,0.15202019309923928,548
2025,jng,past_damageshare,0.16363165685809775,0.02312248411885787,0.0,1.0,0.03020567596127692,548
2025,jng,past_earnedgoldshare,0.1946868763597689,0.012527711362971275,0.0,1.0,0.07669894095033013,548
2025,jng,past_cspm,6.475729162868428,0.46941907690085183,0.0,1.0,0.19451976582886796,548
2025,jng,past_vision_per_min,1.5928545472066598,0.1786909950650606,0.0,1.0,0.06299566305659007,548
2025,jng,history_fraction,0.9654054054054053,0.15616913782953765,0.0,1.0,0.03108027741800364,555
2025,mid,past_result,0.5075425790754255,0.26651813688148823,0.0,1.0,0.22680209460731138,546
2025,mid,past_golddiffat15,7.679333941605836,336.1178323274562,0.0,1.0,0.10817579398621062,546
2025,mid,past_xpdiffat15,4.283546228710462,292.88730789186405,0.0,1.0,0.06377887238001168,546
2025,mid,past_csdiffat15,0.12135036496350357,7.5838003426500835,0.0,1.0,0.09212620325292391,546
2025,mid,past_kills_per_min,0.10326643907518185,0.040656244114301195,0.0,1.0,0.1868536264447676,546
2025,mid,past_deaths_per_min,0.0777885671488509,0.028362821012966565,0.0,1.0,-0.13321384065702882,546
2025,mid,past_assists_per_min,0.19782509281910418,0.06512988517408207,0.0,1.0,0.18771893426952843,546
2025,mid,past_dpm,669.6181038062657,96.80457659479497,0.0,1.0,0.14647180252347897,546
2025,mid,past_damageshare,0.2550944293795619,0.02857075109147511,0.0,1.0,-0.020252683405657546,546
2025,mid,past_earnedgoldshare,0.2341074915298053,0.014591756440720317,0.0,1.0,-0.011393608497289086,546
2025,mid,past_cspm,8.756317626216545,0.5121556896269718,0.0,1.0,0.10123581498790955,546
2025,mid,past_vision_per_min,1.1271646864928198,0.14868519317555304,0.0,1.0,0.11548568428540561,546
2025,mid,history_fraction,0.9621621621621622,0.1622222111041108,0.0,1.0,0.043461434506300946,555
2025,bot,past_result,0.5069926873857403,0.2682465867620981,0.0,1.0,0.23180530895437407,544
2025,bot,past_golddiffat15,3.8909506398537475,440.40754537487936,0.0,1.0,0.0783421235605346,544
2025,bot,past_xpdiffat15,5.3752894576477885,340.3466221123925,0.0,1.0,0.05078581267136444,544
2025,bot,past_csdiffat15,0.08779707495429631,9.415343569279907,0.0,1.0,0.08479308818873457,544
2025,bot,past_kills_per_min,0.14245340578579724,0.055391897601077766,0.0,1.0,0.17483076374681294,544
2025,bot,past_deaths_per_min,0.07290919337653042,0.031020532654717537,0.0,1.0,-0.14229804889565223,544
2025,bot,past_assists_per_min,0.17751032211348175,0.055012507003447966,0.0,1.0,0.18305101430347603,544
2025,bot,past_dpm,720.7094476843384,122.7088792511549,0.0,1.0,0.1687887590612965,544
2025,bot,past_damageshare,0.27206046474710593,0.03210725352079015,0.0,1.0,0.04248101964140243,544
2025,bot,past_earnedgoldshare,0.2612269884673979,0.01674251322004598,0.0,1.0,-0.03373115321876686,544
2025,bot,past_cspm,9.434951301035955,0.5547281725977483,0.0,1.0,0.1209220494772661,544
2025,bot,past_vision_per_min,1.1843224463017166,0.17513921834603094,0.0,1.0,0.1387579294265648,544
2025,bot,history_fraction,0.9571171171171172,0.17262878669356405,0.0,1.0,0.0608962492827037,555
2025,sup,past_result,0.5097690671528409,0.2632818979558999,0.0,1.0,0.22492694927701326,547
2025,sup,past_golddiffat15,3.9939532057125513,211.93342384320314,0.0,1.0,0.11863015815561315,547
2025,sup,past_xpdiffat15,5.062351868732905,304.5194778715129,0.0,1.0,0.0569075503910869,547
2025,sup,past_csdiffat15,0.02212093588574898,5.065192274038275,0.0,1.0,-0.006178744505601812,547
2025,sup,past_kills_per_min,0.023572545882138748,0.015858137778632132,0.0,1.0,0.10014273325489961,547
2025,sup,past_deaths_per_min,0.11170566929552853,0.034804069508047694,0.0,1.0,-0.20253940128097148,547
2025,sup,past_assists_per_min,0.31397131799995714,0.0983952373729128,0.0,1.0,0.20008411421925817,547
2025,sup,past_dpm,211.1624180082042,43.443843828600585,0.0,1.0,0.04735150610533918,547
2025,sup,past_damageshare,0.08058870415223333,0.014680644165175295,0.0,1.0,-0.07030400767143356,547
2025,sup,past_earnedgoldshare,0.09715871479033718,0.007247203028725029,0.0,1.0,0.13340304411863962,547
2025,sup,past_cspm,1.0343680841689447,0.2043181979334307,0.0,1.0,0.0658737435553246,547
2025,sup,past_vision_per_min,3.536824228327513,0.2795294087398277,0.0,1.0,0.08490439321138497,547
2025,sup,history_fraction,0.9648648648648649,0.15662467252894993,0.0,1.0,0.02827777969973932,555
