_key,league,date,reason
2023|LCK|ESPORTSTMNT03_3123048,LCK,2023-03-09 08:07:52,eligible
2023|LCK|ESPORTSTMNT03_3123081,LCK,2023-03-09 08:57:00,eligible
2023|LCK|ESPORTSTMNT03_3124078,LCK,2023-03-09 10:37:42,eligible
2023|LCK|ESPORTSTMNT03_3125134,LCK,2023-03-09 11:24:15,eligible
2023|LCK|ESPORTSTMNT03_3124535,LCK,2023-03-10 08:07:01,eligible
2023|LCK|ESPORTSTMNT03_3125587,LCK,2023-03-10 08:53:16,eligible
2023|LCK|ESPORTSTMNT03_3125600,LCK,2023-03-10 10:36:32,eligible
2023|LCK|ESPORTSTMNT03_3123651,LCK,2023-03-10 11:26:14,eligible
2023|LCK|ESPORTSTMNT03_3127022,LCK,2023-03-11 06:14:39,eligible
2023|LCK|ESPORTSTMNT03_3126034,LCK,2023-03-11 07:10:33,eligible
2023|LCK|ESPORTSTMNT03_3128016,LCK,2023-03-11 07:59:19,eligible
2023|LCK|ESPORTSTMNT03_3128023,LCK,2023-03-11 09:36:55,eligible
2023|LCK|ESPORTSTMNT03_3126091,LCK,2023-03-11 10:39:59,eligible
2023|LCK|ESPORTSTMNT03_3128073,LCK,2023-03-11 11:38:17,eligible
2023|LCK|ESPORTSTMNT03_3127306,LCK,2023-03-12 06:05:48,eligible
2023|LCK|ESPORTSTMNT03_3128324,LCK,2023-03-12 07:05:59,eligible
2023|LCK|ESPORTSTMNT03_3127325,LCK,2023-03-12 07:53:30,eligible
2023|LCK|ESPORTSTMNT03_3128333,LCK,2023-03-12 09:37:21,eligible
2023|LCK|ESPORTSTMNT03_3127378,LCK,2023-03-12 10:30:20,eligible
2023|LCK|ESPORTSTMNT03_3127386,LCK,2023-03-12 11:30:42,eligible
2023|LCK|ESPORTSTMNT01_3325029,LCK,2023-03-15 08:05:46,eligible
2023|LCK|ESPORTSTMNT01_3326046,LCK,2023-03-15 09:09:02,eligible
2023|LCK|ESPORTSTMNT01_3325049,LCK,2023-03-15 10:02:48,eligible
2023|LCK|ESPORTSTMNT01_3325060,LCK,2023-03-15 11:47:12,eligible
2023|LCK|ESPORTSTMNT01_3326099,LCK,2023-03-15 12:39:19,eligible
2023|LCK|ESPORTSTMNT01_3324334,LCK,2023-03-16 08:08:02,eligible
2023|LCK|ESPORTSTMNT01_3325316,LCK,2023-03-16 08:57:49,eligible
2023|LCK|ESPORTSTMNT01_3324352,LCK,2023-03-16 10:46:56,eligible
2023|LCK|ESPORTSTMNT01_3325340,LCK,2023-03-16 11:36:58,eligible
2023|LCK|ESPORTSTMNT01_3324628,LCK,2023-03-17 08:07:18,eligible
2023|LCK|ESPORTSTMNT01_3324646,LCK,2023-03-17 09:05:28,eligible
